textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Iraq,23,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Iraq,5,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Iraq,617,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Iraq,"4,825","64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Iraq,"5,816","79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Iraq,"4,145","71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Iraq,"1,749","51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Iraq,"3,537","66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Iraq,"2,472","66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Iraq,"1,602","72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Iraq,320,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Ivory Coast,2,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Ivory Coast,22,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Ivory Coast,5,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Ivory Coast,13,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Ivory Coast,9,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Ivory Coast,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Ivory Coast,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Ivory Coast,3,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Ivory Coast,9,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Ivory Coast,25,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Ivory Coast,24,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Jordan,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Jordan,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Jordan,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Jordan,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Jordan,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Jordan,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Jordan,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Jordan,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Jordan,14,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Jordan,1,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Jordan,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Kenya,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Kenya,4,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Kenya,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Kenya,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Kenya,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Kenya,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Kenya,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Kenya,25,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Kenya,2,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Kenya,3,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Kenya,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682","Korea, North",0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130","Korea, North",8,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067","Korea, North",20,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759","Korea, North",19,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122","Korea, North",12,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329","Korea, North",8,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963","Korea, North",8,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774","Korea, North",4,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167","Korea, North",10,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336","Korea, North",13,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092","Korea, North",8,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Kyrgyzstan,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Kyrgyzstan,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Kyrgyzstan,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Kyrgyzstan,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Kyrgyzstan,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Kyrgyzstan,4,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Kyrgyzstan,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Kyrgyzstan,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Kyrgyzstan,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Kyrgyzstan,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Kyrgyzstan,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Laos,288,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Laos,27,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Laos,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Laos,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Laos,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Laos,17,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Laos,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Laos,7,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Laos,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Laos,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Laos,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Liberia,"2,284","51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Liberia,"1,443","39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Liberia,899,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Liberia,361,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Liberia,262,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Liberia,129,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Liberia,84,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Liberia,47,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Liberia,46,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Liberia,19,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Liberia,7,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Malaysia,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Malaysia,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Malaysia,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Malaysia,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Malaysia,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Malaysia,2,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Malaysia,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Malaysia,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Malaysia,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Malaysia,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Malaysia,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Mali,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Mali,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Mali,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Mali,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Mali,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Mali,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Mali,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Mali,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Mali,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Mali,2,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Mali,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Moldova,1,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Moldova,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Moldova,2,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Moldova,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Moldova,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Moldova,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Moldova,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Moldova,4,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Moldova,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Moldova,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Moldova,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Morocco,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Morocco,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Morocco,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Morocco,3,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Morocco,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Morocco,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Morocco,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Morocco,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Morocco,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Morocco,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Morocco,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Nepal,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Nepal,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Nepal,5,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Nepal,1,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Nepal,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Nepal,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Nepal,5,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Nepal,4,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Nepal,7,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Nepal,5,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Nepal,6,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Nigeria,7,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Nigeria,6,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Nigeria,22,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Nigeria,44,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Nigeria,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Nigeria,1,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Nigeria,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Nigeria,2,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Nigeria,2,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Nigeria,1,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Nigeria,1,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Pakistan,1,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Pakistan,4,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Pakistan,2,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Pakistan,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Pakistan,3,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Pakistan,5,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Pakistan,7,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Pakistan,43,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Pakistan,20,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Pakistan,56,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Pakistan,66,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Philippines,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Philippines,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Philippines,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Philippines,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Philippines,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Philippines,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Philippines,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Philippines,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Philippines,1,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Philippines,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Philippines,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Republic of South Sudan,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Republic of South Sudan,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Republic of South Sudan,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Republic of South Sudan,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Republic of South Sudan,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Republic of South Sudan,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Republic of South Sudan,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Republic of South Sudan,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Republic of South Sudan,8,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Republic of South Sudan,33,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Republic of South Sudan,63,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Russia,3,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Russia,13,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Russia,1,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Russia,7,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Russia,1,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Russia,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Russia,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Russia,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Russia,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Russia,1,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Russia,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Rwanda,70,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Rwanda,23,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Rwanda,45,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Rwanda,6,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Rwanda,6,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Rwanda,25,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Rwanda,13,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Rwanda,24,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Rwanda,10,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Rwanda,8,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Rwanda,7,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Sierra Leone,145,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Sierra Leone,109,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Sierra Leone,57,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Sierra Leone,30,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Sierra Leone,21,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Sierra Leone,17,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Sierra Leone,6,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Sierra Leone,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Sierra Leone,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Sierra Leone,4,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Sierra Leone,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Somalia,20,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Somalia,12,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Somalia,1,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Somalia,14,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Somalia,9,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Somalia,27,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Somalia,3,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Somalia,11,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Somalia,20,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Somalia,25,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Somalia,1,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",South Africa,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",South Africa,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",South Africa,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",South Africa,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",South Africa,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",South Africa,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",South Africa,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",South Africa,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",South Africa,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",South Africa,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",South Africa,2,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Sri Lanka (Ceylon),0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Sri Lanka (Ceylon),0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Sri Lanka (Ceylon),0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Sri Lanka (Ceylon),0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Sri Lanka (Ceylon),15,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Sri Lanka (Ceylon),20,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Sri Lanka (Ceylon),14,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2012,"15,774",Sri Lanka (Ceylon),6,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2013,"14,167",Sri Lanka (Ceylon),16,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2014,"15,336",Sri Lanka (Ceylon),16,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2015,"13,092",Sri Lanka (Ceylon),24,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2005,"4,682",Sudan,414,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2006,"7,130",Sudan,568,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2007,"16,067",Sudan,110,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2008,"22,759",Sudan,81,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2009,"23,122",Sudan,51,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2010,"19,329",Sudan,95,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Christian,CY 2011,"14,963",Sudan,77,"51,458"
