year,origin,dest_state,dest_city,arrivals
2005,Central African Republic,Maryland,Silver Spring,0
2006,Central African Republic,Maryland,Silver Spring,0
2007,Central African Republic,Maryland,Silver Spring,0
2008,Central African Republic,Maryland,Silver Spring,0
2009,Central African Republic,Maryland,Silver Spring,0
2010,Central African Republic,Maryland,Silver Spring,8
2011,Central African Republic,Maryland,Silver Spring,5
2012,Central African Republic,Maryland,Silver Spring,0
2013,Central African Republic,Maryland,Silver Spring,0
2014,Central African Republic,Maryland,Silver Spring,0
2015,Central African Republic,Maryland,Silver Spring,0
2005,China,Maryland,Baltimore,1
2006,China,Maryland,Baltimore,1
2007,China,Maryland,Baltimore,0
2008,China,Maryland,Baltimore,0
2009,China,Maryland,Baltimore,0
2010,China,Maryland,Baltimore,0
2011,China,Maryland,Baltimore,0
2012,China,Maryland,Baltimore,0
2013,China,Maryland,Baltimore,0
2014,China,Maryland,Baltimore,0
2015,China,Maryland,Baltimore,0
2005,China,Maryland,Clinton,0
2006,China,Maryland,Clinton,0
2007,China,Maryland,Clinton,0
2008,China,Maryland,Clinton,0
2009,China,Maryland,Clinton,0
2010,China,Maryland,Clinton,0
2011,China,Maryland,Clinton,0
2012,China,Maryland,Clinton,1
2013,China,Maryland,Clinton,0
2014,China,Maryland,Clinton,0
2015,China,Maryland,Clinton,0
2005,China,Maryland,North Potomac,0
2006,China,Maryland,North Potomac,0
2007,China,Maryland,North Potomac,0
2008,China,Maryland,North Potomac,0
2009,China,Maryland,North Potomac,0
2010,China,Maryland,North Potomac,0
2011,China,Maryland,North Potomac,0
2012,China,Maryland,North Potomac,0
2013,China,Maryland,North Potomac,1
2014,China,Maryland,North Potomac,0
2015,China,Maryland,North Potomac,0
2005,China,Maryland,Silver Spring,0
2006,China,Maryland,Silver Spring,0
2007,China,Maryland,Silver Spring,0
2008,China,Maryland,Silver Spring,0
2009,China,Maryland,Silver Spring,0
2010,China,Maryland,Silver Spring,0
2011,China,Maryland,Silver Spring,0
2012,China,Maryland,Silver Spring,0
2013,China,Maryland,Silver Spring,0
2014,China,Maryland,Silver Spring,0
2015,China,Maryland,Silver Spring,1
2005,Colombia,Maryland,Silver Spring,0
2006,Colombia,Maryland,Silver Spring,0
2007,Colombia,Maryland,Silver Spring,0
2008,Colombia,Maryland,Silver Spring,0
2009,Colombia,Maryland,Silver Spring,0
2010,Colombia,Maryland,Silver Spring,1
2011,Colombia,Maryland,Silver Spring,0
2012,Colombia,Maryland,Silver Spring,3
2013,Colombia,Maryland,Silver Spring,9
2014,Colombia,Maryland,Silver Spring,17
2015,Colombia,Maryland,Silver Spring,0
2005,Congo,Maryland,Baltimore,7
2006,Congo,Maryland,Baltimore,7
2007,Congo,Maryland,Baltimore,0
2008,Congo,Maryland,Baltimore,0
2009,Congo,Maryland,Baltimore,12
2010,Congo,Maryland,Baltimore,0
2011,Congo,Maryland,Baltimore,0
2012,Congo,Maryland,Baltimore,0
2013,Congo,Maryland,Baltimore,0
2014,Congo,Maryland,Baltimore,0
2015,Congo,Maryland,Baltimore,0
2005,Congo,Maryland,Riverdale,0
2006,Congo,Maryland,Riverdale,0
2007,Congo,Maryland,Riverdale,0
2008,Congo,Maryland,Riverdale,0
2009,Congo,Maryland,Riverdale,0
2010,Congo,Maryland,Riverdale,0
2011,Congo,Maryland,Riverdale,0
2012,Congo,Maryland,Riverdale,0
2013,Congo,Maryland,Riverdale,1
2014,Congo,Maryland,Riverdale,0
2015,Congo,Maryland,Riverdale,0
2005,Congo,Maryland,Silver Spring,0
2006,Congo,Maryland,Silver Spring,0
2007,Congo,Maryland,Silver Spring,0
2008,Congo,Maryland,Silver Spring,0
2009,Congo,Maryland,Silver Spring,0
2010,Congo,Maryland,Silver Spring,1
2011,Congo,Maryland,Silver Spring,0
2012,Congo,Maryland,Silver Spring,4
2013,Congo,Maryland,Silver Spring,0
2014,Congo,Maryland,Silver Spring,0
2015,Congo,Maryland,Silver Spring,0
2005,Cuba,Maryland,Baltimore,0
2006,Cuba,Maryland,Baltimore,0
2007,Cuba,Maryland,Baltimore,0
2008,Cuba,Maryland,Baltimore,0
2009,Cuba,Maryland,Baltimore,0
2010,Cuba,Maryland,Baltimore,0
2011,Cuba,Maryland,Baltimore,0
2012,Cuba,Maryland,Baltimore,9
2013,Cuba,Maryland,Baltimore,10
2014,Cuba,Maryland,Baltimore,12
2015,Cuba,Maryland,Baltimore,0
2005,Cuba,Maryland,Dundalk,0
2006,Cuba,Maryland,Dundalk,0
2007,Cuba,Maryland,Dundalk,0
2008,Cuba,Maryland,Dundalk,0
2009,Cuba,Maryland,Dundalk,0
2010,Cuba,Maryland,Dundalk,0
2011,Cuba,Maryland,Dundalk,4
2012,Cuba,Maryland,Dundalk,0
2013,Cuba,Maryland,Dundalk,0
2014,Cuba,Maryland,Dundalk,0
2015,Cuba,Maryland,Dundalk,0
2005,Cuba,Maryland,Gaithersburg,0
2006,Cuba,Maryland,Gaithersburg,0
2007,Cuba,Maryland,Gaithersburg,0
2008,Cuba,Maryland,Gaithersburg,0
2009,Cuba,Maryland,Gaithersburg,1
2010,Cuba,Maryland,Gaithersburg,0
2011,Cuba,Maryland,Gaithersburg,0
2012,Cuba,Maryland,Gaithersburg,0
2013,Cuba,Maryland,Gaithersburg,0
2014,Cuba,Maryland,Gaithersburg,0
2015,Cuba,Maryland,Gaithersburg,0
2005,Cuba,Maryland,Glen Burnie,3
2006,Cuba,Maryland,Glen Burnie,0
2007,Cuba,Maryland,Glen Burnie,0
2008,Cuba,Maryland,Glen Burnie,0
2009,Cuba,Maryland,Glen Burnie,0
2010,Cuba,Maryland,Glen Burnie,0
2011,Cuba,Maryland,Glen Burnie,0
2012,Cuba,Maryland,Glen Burnie,0
2013,Cuba,Maryland,Glen Burnie,0
2014,Cuba,Maryland,Glen Burnie,0
2015,Cuba,Maryland,Glen Burnie,0
2005,Cuba,Maryland,Riverdale,0
2006,Cuba,Maryland,Riverdale,0
2007,Cuba,Maryland,Riverdale,0
2008,Cuba,Maryland,Riverdale,0
2009,Cuba,Maryland,Riverdale,0
2010,Cuba,Maryland,Riverdale,0
2011,Cuba,Maryland,Riverdale,0
2012,Cuba,Maryland,Riverdale,0
2013,Cuba,Maryland,Riverdale,0
2014,Cuba,Maryland,Riverdale,0
2015,Cuba,Maryland,Riverdale,1
2005,Cuba,Maryland,Rockville,0
2006,Cuba,Maryland,Rockville,0
2007,Cuba,Maryland,Rockville,0
2008,Cuba,Maryland,Rockville,0
2009,Cuba,Maryland,Rockville,0
2010,Cuba,Maryland,Rockville,0
2011,Cuba,Maryland,Rockville,0
2012,Cuba,Maryland,Rockville,0
2013,Cuba,Maryland,Rockville,1
2014,Cuba,Maryland,Rockville,0
2015,Cuba,Maryland,Rockville,0
2005,Cuba,Maryland,Silver Spring,4
2006,Cuba,Maryland,Silver Spring,0
2007,Cuba,Maryland,Silver Spring,4
2008,Cuba,Maryland,Silver Spring,0
2009,Cuba,Maryland,Silver Spring,6
2010,Cuba,Maryland,Silver Spring,0
2011,Cuba,Maryland,Silver Spring,1
2012,Cuba,Maryland,Silver Spring,0
2013,Cuba,Maryland,Silver Spring,0
2014,Cuba,Maryland,Silver Spring,23
2015,Cuba,Maryland,Silver Spring,6
2005,Cuba,Maryland,Upper Marlboro,6
2006,Cuba,Maryland,Upper Marlboro,1
2007,Cuba,Maryland,Upper Marlboro,0
2008,Cuba,Maryland,Upper Marlboro,0
2009,Cuba,Maryland,Upper Marlboro,0
2010,Cuba,Maryland,Upper Marlboro,0
2011,Cuba,Maryland,Upper Marlboro,0
2012,Cuba,Maryland,Upper Marlboro,0
2013,Cuba,Maryland,Upper Marlboro,0
2014,Cuba,Maryland,Upper Marlboro,0
2015,Cuba,Maryland,Upper Marlboro,0
2005,Dem. Rep. Congo,Maryland,Baltimore,4
2006,Dem. Rep. Congo,Maryland,Baltimore,11
2007,Dem. Rep. Congo,Maryland,Baltimore,3
2008,Dem. Rep. Congo,Maryland,Baltimore,1
2009,Dem. Rep. Congo,Maryland,Baltimore,57
2010,Dem. Rep. Congo,Maryland,Baltimore,27
2011,Dem. Rep. Congo,Maryland,Baltimore,0
2012,Dem. Rep. Congo,Maryland,Baltimore,2
2013,Dem. Rep. Congo,Maryland,Baltimore,28
2014,Dem. Rep. Congo,Maryland,Baltimore,79
2015,Dem. Rep. Congo,Maryland,Baltimore,75
2005,Dem. Rep. Congo,Maryland,Frederick,0
2006,Dem. Rep. Congo,Maryland,Frederick,0
2007,Dem. Rep. Congo,Maryland,Frederick,0
2008,Dem. Rep. Congo,Maryland,Frederick,1
2009,Dem. Rep. Congo,Maryland,Frederick,0
2010,Dem. Rep. Congo,Maryland,Frederick,0
2011,Dem. Rep. Congo,Maryland,Frederick,0
2012,Dem. Rep. Congo,Maryland,Frederick,0
2013,Dem. Rep. Congo,Maryland,Frederick,0
2014,Dem. Rep. Congo,Maryland,Frederick,0
2015,Dem. Rep. Congo,Maryland,Frederick,0
2005,Dem. Rep. Congo,Maryland,Hagerstown,0
2006,Dem. Rep. Congo,Maryland,Hagerstown,0
2007,Dem. Rep. Congo,Maryland,Hagerstown,1
2008,Dem. Rep. Congo,Maryland,Hagerstown,0
2009,Dem. Rep. Congo,Maryland,Hagerstown,0
2010,Dem. Rep. Congo,Maryland,Hagerstown,0
2011,Dem. Rep. Congo,Maryland,Hagerstown,0
2012,Dem. Rep. Congo,Maryland,Hagerstown,0
2013,Dem. Rep. Congo,Maryland,Hagerstown,0
2014,Dem. Rep. Congo,Maryland,Hagerstown,0
2015,Dem. Rep. Congo,Maryland,Hagerstown,0
2005,Dem. Rep. Congo,Maryland,Hyattsville,0
2006,Dem. Rep. Congo,Maryland,Hyattsville,0
2007,Dem. Rep. Congo,Maryland,Hyattsville,2
2008,Dem. Rep. Congo,Maryland,Hyattsville,0
2009,Dem. Rep. Congo,Maryland,Hyattsville,0
2010,Dem. Rep. Congo,Maryland,Hyattsville,0
2011,Dem. Rep. Congo,Maryland,Hyattsville,0
2012,Dem. Rep. Congo,Maryland,Hyattsville,0
2013,Dem. Rep. Congo,Maryland,Hyattsville,0
2014,Dem. Rep. Congo,Maryland,Hyattsville,0
2015,Dem. Rep. Congo,Maryland,Hyattsville,0
2005,Dem. Rep. Congo,Maryland,Lanham,0
2006,Dem. Rep. Congo,Maryland,Lanham,0
2007,Dem. Rep. Congo,Maryland,Lanham,4
2008,Dem. Rep. Congo,Maryland,Lanham,4
2009,Dem. Rep. Congo,Maryland,Lanham,0
2010,Dem. Rep. Congo,Maryland,Lanham,0
2011,Dem. Rep. Congo,Maryland,Lanham,0
2012,Dem. Rep. Congo,Maryland,Lanham,0
2013,Dem. Rep. Congo,Maryland,Lanham,0
2014,Dem. Rep. Congo,Maryland,Lanham,0
2015,Dem. Rep. Congo,Maryland,Lanham,0
2005,Dem. Rep. Congo,Maryland,Oxon Hill,0
2006,Dem. Rep. Congo,Maryland,Oxon Hill,0
2007,Dem. Rep. Congo,Maryland,Oxon Hill,0
2008,Dem. Rep. Congo,Maryland,Oxon Hill,0
2009,Dem. Rep. Congo,Maryland,Oxon Hill,0
2010,Dem. Rep. Congo,Maryland,Oxon Hill,8
2011,Dem. Rep. Congo,Maryland,Oxon Hill,0
2012,Dem. Rep. Congo,Maryland,Oxon Hill,0
2013,Dem. Rep. Congo,Maryland,Oxon Hill,0
2014,Dem. Rep. Congo,Maryland,Oxon Hill,0
2015,Dem. Rep. Congo,Maryland,Oxon Hill,0
2005,Dem. Rep. Congo,Maryland,Riverdale,0
2006,Dem. Rep. Congo,Maryland,Riverdale,0
2007,Dem. Rep. Congo,Maryland,Riverdale,0
2008,Dem. Rep. Congo,Maryland,Riverdale,0
2009,Dem. Rep. Congo,Maryland,Riverdale,0
2010,Dem. Rep. Congo,Maryland,Riverdale,0
2011,Dem. Rep. Congo,Maryland,Riverdale,0
2012,Dem. Rep. Congo,Maryland,Riverdale,6
2013,Dem. Rep. Congo,Maryland,Riverdale,0
2014,Dem. Rep. Congo,Maryland,Riverdale,1
2015,Dem. Rep. Congo,Maryland,Riverdale,9
2005,Dem. Rep. Congo,Maryland,Rosedale,0
2006,Dem. Rep. Congo,Maryland,Rosedale,1
2007,Dem. Rep. Congo,Maryland,Rosedale,0
2008,Dem. Rep. Congo,Maryland,Rosedale,0
2009,Dem. Rep. Congo,Maryland,Rosedale,0
2010,Dem. Rep. Congo,Maryland,Rosedale,0
2011,Dem. Rep. Congo,Maryland,Rosedale,0
2012,Dem. Rep. Congo,Maryland,Rosedale,0
2013,Dem. Rep. Congo,Maryland,Rosedale,0
2014,Dem. Rep. Congo,Maryland,Rosedale,0
2015,Dem. Rep. Congo,Maryland,Rosedale,0
2005,Dem. Rep. Congo,Maryland,Silver Spring,0
2006,Dem. Rep. Congo,Maryland,Silver Spring,0
2007,Dem. Rep. Congo,Maryland,Silver Spring,0
2008,Dem. Rep. Congo,Maryland,Silver Spring,1
2009,Dem. Rep. Congo,Maryland,Silver Spring,0
2010,Dem. Rep. Congo,Maryland,Silver Spring,47
2011,Dem. Rep. Congo,Maryland,Silver Spring,6
2012,Dem. Rep. Congo,Maryland,Silver Spring,24
2013,Dem. Rep. Congo,Maryland,Silver Spring,24
2014,Dem. Rep. Congo,Maryland,Silver Spring,87
2015,Dem. Rep. Congo,Maryland,Silver Spring,93
2005,Egypt,Maryland,Baltimore,0
2006,Egypt,Maryland,Baltimore,0
2007,Egypt,Maryland,Baltimore,0
2008,Egypt,Maryland,Baltimore,1
2009,Egypt,Maryland,Baltimore,0
2010,Egypt,Maryland,Baltimore,0
2011,Egypt,Maryland,Baltimore,0
2012,Egypt,Maryland,Baltimore,0
2013,Egypt,Maryland,Baltimore,0
2014,Egypt,Maryland,Baltimore,0
2015,Egypt,Maryland,Baltimore,0
2005,El Salvador,Maryland,Baltimore,0
2006,El Salvador,Maryland,Baltimore,0
2007,El Salvador,Maryland,Baltimore,0
2008,El Salvador,Maryland,Baltimore,0
2009,El Salvador,Maryland,Baltimore,0
2010,El Salvador,Maryland,Baltimore,0
2011,El Salvador,Maryland,Baltimore,0
2012,El Salvador,Maryland,Baltimore,0
2013,El Salvador,Maryland,Baltimore,0
2014,El Salvador,Maryland,Baltimore,0
2015,El Salvador,Maryland,Baltimore,2
2005,Eritrea,Maryland,Aberdeen,0
2006,Eritrea,Maryland,Aberdeen,0
2007,Eritrea,Maryland,Aberdeen,0
2008,Eritrea,Maryland,Aberdeen,0
2009,Eritrea,Maryland,Aberdeen,0
2010,Eritrea,Maryland,Aberdeen,0
2011,Eritrea,Maryland,Aberdeen,0
2012,Eritrea,Maryland,Aberdeen,0
2013,Eritrea,Maryland,Aberdeen,1
2014,Eritrea,Maryland,Aberdeen,0
2015,Eritrea,Maryland,Aberdeen,0
2005,Eritrea,Maryland,Baltimore,6
2006,Eritrea,Maryland,Baltimore,8
2007,Eritrea,Maryland,Baltimore,14
2008,Eritrea,Maryland,Baltimore,1
2009,Eritrea,Maryland,Baltimore,49
2010,Eritrea,Maryland,Baltimore,86
2011,Eritrea,Maryland,Baltimore,19
2012,Eritrea,Maryland,Baltimore,27
2013,Eritrea,Maryland,Baltimore,66
2014,Eritrea,Maryland,Baltimore,74
2015,Eritrea,Maryland,Baltimore,89
2005,Eritrea,Maryland,Beltsville,0
2006,Eritrea,Maryland,Beltsville,0
2007,Eritrea,Maryland,Beltsville,0
2008,Eritrea,Maryland,Beltsville,1
2009,Eritrea,Maryland,Beltsville,0
2010,Eritrea,Maryland,Beltsville,0
2011,Eritrea,Maryland,Beltsville,0
2012,Eritrea,Maryland,Beltsville,0
2013,Eritrea,Maryland,Beltsville,0
2014,Eritrea,Maryland,Beltsville,0
2015,Eritrea,Maryland,Beltsville,0
2005,Eritrea,Maryland,Bethesda,0
2006,Eritrea,Maryland,Bethesda,0
2007,Eritrea,Maryland,Bethesda,0
2008,Eritrea,Maryland,Bethesda,0
2009,Eritrea,Maryland,Bethesda,0
2010,Eritrea,Maryland,Bethesda,0
2011,Eritrea,Maryland,Bethesda,0
2012,Eritrea,Maryland,Bethesda,0
2013,Eritrea,Maryland,Bethesda,1
2014,Eritrea,Maryland,Bethesda,0
2015,Eritrea,Maryland,Bethesda,0
2005,Eritrea,Maryland,Bowie,0
2006,Eritrea,Maryland,Bowie,0
2007,Eritrea,Maryland,Bowie,0
2008,Eritrea,Maryland,Bowie,0
2009,Eritrea,Maryland,Bowie,0
2010,Eritrea,Maryland,Bowie,0
2011,Eritrea,Maryland,Bowie,0
2012,Eritrea,Maryland,Bowie,1
2013,Eritrea,Maryland,Bowie,0
2014,Eritrea,Maryland,Bowie,0
2015,Eritrea,Maryland,Bowie,0
2005,Eritrea,Maryland,Chevy Chase,0
2006,Eritrea,Maryland,Chevy Chase,0
2007,Eritrea,Maryland,Chevy Chase,0
2008,Eritrea,Maryland,Chevy Chase,0
2009,Eritrea,Maryland,Chevy Chase,0
2010,Eritrea,Maryland,Chevy Chase,1
2011,Eritrea,Maryland,Chevy Chase,0
2012,Eritrea,Maryland,Chevy Chase,0
2013,Eritrea,Maryland,Chevy Chase,0
2014,Eritrea,Maryland,Chevy Chase,0
2015,Eritrea,Maryland,Chevy Chase,0
2005,Eritrea,Maryland,District Heights,0
2006,Eritrea,Maryland,District Heights,0
2007,Eritrea,Maryland,District Heights,0
2008,Eritrea,Maryland,District Heights,1
2009,Eritrea,Maryland,District Heights,0
2010,Eritrea,Maryland,District Heights,0
2011,Eritrea,Maryland,District Heights,0
2012,Eritrea,Maryland,District Heights,0
2013,Eritrea,Maryland,District Heights,0
2014,Eritrea,Maryland,District Heights,0
2015,Eritrea,Maryland,District Heights,0
2005,Eritrea,Maryland,Dundalk,0
2006,Eritrea,Maryland,Dundalk,0
2007,Eritrea,Maryland,Dundalk,0
2008,Eritrea,Maryland,Dundalk,0
2009,Eritrea,Maryland,Dundalk,0
2010,Eritrea,Maryland,Dundalk,0
2011,Eritrea,Maryland,Dundalk,0
2012,Eritrea,Maryland,Dundalk,0
2013,Eritrea,Maryland,Dundalk,1
2014,Eritrea,Maryland,Dundalk,0
2015,Eritrea,Maryland,Dundalk,0
2005,Eritrea,Maryland,Gaithersburg,0
2006,Eritrea,Maryland,Gaithersburg,0
2007,Eritrea,Maryland,Gaithersburg,0
2008,Eritrea,Maryland,Gaithersburg,0
2009,Eritrea,Maryland,Gaithersburg,2
2010,Eritrea,Maryland,Gaithersburg,0
2011,Eritrea,Maryland,Gaithersburg,0
2012,Eritrea,Maryland,Gaithersburg,0
2013,Eritrea,Maryland,Gaithersburg,0
2014,Eritrea,Maryland,Gaithersburg,0
2015,Eritrea,Maryland,Gaithersburg,0
2005,Eritrea,Maryland,Germantown,0
2006,Eritrea,Maryland,Germantown,0
2007,Eritrea,Maryland,Germantown,1
2008,Eritrea,Maryland,Germantown,0
2009,Eritrea,Maryland,Germantown,0
2010,Eritrea,Maryland,Germantown,0
2011,Eritrea,Maryland,Germantown,0
2012,Eritrea,Maryland,Germantown,0
2013,Eritrea,Maryland,Germantown,0
2014,Eritrea,Maryland,Germantown,0
2015,Eritrea,Maryland,Germantown,0
2005,Eritrea,Maryland,Glenn Dale,0
2006,Eritrea,Maryland,Glenn Dale,0
2007,Eritrea,Maryland,Glenn Dale,0
2008,Eritrea,Maryland,Glenn Dale,0
2009,Eritrea,Maryland,Glenn Dale,0
2010,Eritrea,Maryland,Glenn Dale,0
2011,Eritrea,Maryland,Glenn Dale,0
2012,Eritrea,Maryland,Glenn Dale,1
2013,Eritrea,Maryland,Glenn Dale,0
2014,Eritrea,Maryland,Glenn Dale,0
2015,Eritrea,Maryland,Glenn Dale,0
2005,Eritrea,Maryland,Hagerstown,0
2006,Eritrea,Maryland,Hagerstown,1
2007,Eritrea,Maryland,Hagerstown,0
2008,Eritrea,Maryland,Hagerstown,0
2009,Eritrea,Maryland,Hagerstown,0
2010,Eritrea,Maryland,Hagerstown,0
2011,Eritrea,Maryland,Hagerstown,0
2012,Eritrea,Maryland,Hagerstown,0
2013,Eritrea,Maryland,Hagerstown,0
2014,Eritrea,Maryland,Hagerstown,0
2015,Eritrea,Maryland,Hagerstown,0
2005,Eritrea,Maryland,Halethorpe,0
2006,Eritrea,Maryland,Halethorpe,0
2007,Eritrea,Maryland,Halethorpe,0
2008,Eritrea,Maryland,Halethorpe,0
2009,Eritrea,Maryland,Halethorpe,0
2010,Eritrea,Maryland,Halethorpe,0
2011,Eritrea,Maryland,Halethorpe,0
2012,Eritrea,Maryland,Halethorpe,0
2013,Eritrea,Maryland,Halethorpe,0
2014,Eritrea,Maryland,Halethorpe,3
2015,Eritrea,Maryland,Halethorpe,0
2005,Eritrea,Maryland,Hyattsville,0
2006,Eritrea,Maryland,Hyattsville,0
2007,Eritrea,Maryland,Hyattsville,0
2008,Eritrea,Maryland,Hyattsville,0
2009,Eritrea,Maryland,Hyattsville,7
2010,Eritrea,Maryland,Hyattsville,3
2011,Eritrea,Maryland,Hyattsville,5
2012,Eritrea,Maryland,Hyattsville,2
2013,Eritrea,Maryland,Hyattsville,0
2014,Eritrea,Maryland,Hyattsville,0
2015,Eritrea,Maryland,Hyattsville,0
2005,Eritrea,Maryland,Mount Rainier,1
2006,Eritrea,Maryland,Mount Rainier,0
2007,Eritrea,Maryland,Mount Rainier,0
2008,Eritrea,Maryland,Mount Rainier,0
2009,Eritrea,Maryland,Mount Rainier,0
2010,Eritrea,Maryland,Mount Rainier,0
2011,Eritrea,Maryland,Mount Rainier,0
2012,Eritrea,Maryland,Mount Rainier,1
2013,Eritrea,Maryland,Mount Rainier,0
2014,Eritrea,Maryland,Mount Rainier,0
2015,Eritrea,Maryland,Mount Rainier,0
2005,Eritrea,Maryland,New Carrollton,0
2006,Eritrea,Maryland,New Carrollton,0
2007,Eritrea,Maryland,New Carrollton,0
2008,Eritrea,Maryland,New Carrollton,0
2009,Eritrea,Maryland,New Carrollton,0
2010,Eritrea,Maryland,New Carrollton,1
2011,Eritrea,Maryland,New Carrollton,0
2012,Eritrea,Maryland,New Carrollton,0
2013,Eritrea,Maryland,New Carrollton,3
2014,Eritrea,Maryland,New Carrollton,0
2015,Eritrea,Maryland,New Carrollton,0
2005,Eritrea,Maryland,Reisterstown,0
2006,Eritrea,Maryland,Reisterstown,0
2007,Eritrea,Maryland,Reisterstown,0
2008,Eritrea,Maryland,Reisterstown,0
2009,Eritrea,Maryland,Reisterstown,0
2010,Eritrea,Maryland,Reisterstown,0
2011,Eritrea,Maryland,Reisterstown,0
2012,Eritrea,Maryland,Reisterstown,0
2013,Eritrea,Maryland,Reisterstown,1
2014,Eritrea,Maryland,Reisterstown,0
2015,Eritrea,Maryland,Reisterstown,0
2005,Eritrea,Maryland,Riverdale,0
2006,Eritrea,Maryland,Riverdale,0
2007,Eritrea,Maryland,Riverdale,0
2008,Eritrea,Maryland,Riverdale,0
2009,Eritrea,Maryland,Riverdale,0
2010,Eritrea,Maryland,Riverdale,0
2011,Eritrea,Maryland,Riverdale,1
2012,Eritrea,Maryland,Riverdale,3
2013,Eritrea,Maryland,Riverdale,0
2014,Eritrea,Maryland,Riverdale,2
2015,Eritrea,Maryland,Riverdale,18
2005,Eritrea,Maryland,Rockville,0
2006,Eritrea,Maryland,Rockville,0
2007,Eritrea,Maryland,Rockville,1
2008,Eritrea,Maryland,Rockville,0
2009,Eritrea,Maryland,Rockville,0
2010,Eritrea,Maryland,Rockville,1
2011,Eritrea,Maryland,Rockville,0
2012,Eritrea,Maryland,Rockville,0
2013,Eritrea,Maryland,Rockville,0
2014,Eritrea,Maryland,Rockville,0
2015,Eritrea,Maryland,Rockville,0
2005,Eritrea,Maryland,Sandy Spring,0
2006,Eritrea,Maryland,Sandy Spring,0
2007,Eritrea,Maryland,Sandy Spring,0
2008,Eritrea,Maryland,Sandy Spring,0
2009,Eritrea,Maryland,Sandy Spring,0
2010,Eritrea,Maryland,Sandy Spring,0
2011,Eritrea,Maryland,Sandy Spring,0
2012,Eritrea,Maryland,Sandy Spring,1
2013,Eritrea,Maryland,Sandy Spring,0
2014,Eritrea,Maryland,Sandy Spring,0
2015,Eritrea,Maryland,Sandy Spring,0
2005,Eritrea,Maryland,Silver Spring,0
2006,Eritrea,Maryland,Silver Spring,5
2007,Eritrea,Maryland,Silver Spring,2
2008,Eritrea,Maryland,Silver Spring,8
2009,Eritrea,Maryland,Silver Spring,13
2010,Eritrea,Maryland,Silver Spring,48
2011,Eritrea,Maryland,Silver Spring,63
2012,Eritrea,Maryland,Silver Spring,89
2013,Eritrea,Maryland,Silver Spring,38
2014,Eritrea,Maryland,Silver Spring,25
2015,Eritrea,Maryland,Silver Spring,22
2005,Eritrea,Maryland,Takoma,0
2006,Eritrea,Maryland,Takoma,0
2007,Eritrea,Maryland,Takoma,0
2008,Eritrea,Maryland,Takoma,0
2009,Eritrea,Maryland,Takoma,0
2010,Eritrea,Maryland,Takoma,0
2011,Eritrea,Maryland,Takoma,2
2012,Eritrea,Maryland,Takoma,0
2013,Eritrea,Maryland,Takoma,0
2014,Eritrea,Maryland,Takoma,0
2015,Eritrea,Maryland,Takoma,0
2005,Eritrea,Maryland,Takoma Park,0
2006,Eritrea,Maryland,Takoma Park,0
2007,Eritrea,Maryland,Takoma Park,1
2008,Eritrea,Maryland,Takoma Park,2
2009,Eritrea,Maryland,Takoma Park,0
2010,Eritrea,Maryland,Takoma Park,4
2011,Eritrea,Maryland,Takoma Park,1
2012,Eritrea,Maryland,Takoma Park,1
2013,Eritrea,Maryland,Takoma Park,1
2014,Eritrea,Maryland,Takoma Park,1
2015,Eritrea,Maryland,Takoma Park,0
2005,Ethiopia,Maryland,Baltimore,7
2006,Ethiopia,Maryland,Baltimore,0
2007,Ethiopia,Maryland,Baltimore,3
2008,Ethiopia,Maryland,Baltimore,0
2009,Ethiopia,Maryland,Baltimore,0
2010,Ethiopia,Maryland,Baltimore,27
2011,Ethiopia,Maryland,Baltimore,9
2012,Ethiopia,Maryland,Baltimore,19
2013,Ethiopia,Maryland,Baltimore,2
2014,Ethiopia,Maryland,Baltimore,5
2015,Ethiopia,Maryland,Baltimore,7
2005,Ethiopia,Maryland,Burtonsville,0
2006,Ethiopia,Maryland,Burtonsville,0
2007,Ethiopia,Maryland,Burtonsville,0
2008,Ethiopia,Maryland,Burtonsville,1
2009,Ethiopia,Maryland,Burtonsville,0
2010,Ethiopia,Maryland,Burtonsville,2
2011,Ethiopia,Maryland,Burtonsville,0
2012,Ethiopia,Maryland,Burtonsville,0
2013,Ethiopia,Maryland,Burtonsville,0
2014,Ethiopia,Maryland,Burtonsville,0
2015,Ethiopia,Maryland,Burtonsville,0
2005,Ethiopia,Maryland,Capitol Heights,0
2006,Ethiopia,Maryland,Capitol Heights,0
2007,Ethiopia,Maryland,Capitol Heights,0
2008,Ethiopia,Maryland,Capitol Heights,0
2009,Ethiopia,Maryland,Capitol Heights,0
2010,Ethiopia,Maryland,Capitol Heights,0
2011,Ethiopia,Maryland,Capitol Heights,0
2012,Ethiopia,Maryland,Capitol Heights,3
2013,Ethiopia,Maryland,Capitol Heights,0
2014,Ethiopia,Maryland,Capitol Heights,0
2015,Ethiopia,Maryland,Capitol Heights,0
2005,Ethiopia,Maryland,College Park,6
2006,Ethiopia,Maryland,College Park,2
2007,Ethiopia,Maryland,College Park,0
2008,Ethiopia,Maryland,College Park,0
2009,Ethiopia,Maryland,College Park,0
2010,Ethiopia,Maryland,College Park,0
2011,Ethiopia,Maryland,College Park,0
2012,Ethiopia,Maryland,College Park,0
2013,Ethiopia,Maryland,College Park,0
2014,Ethiopia,Maryland,College Park,0
2015,Ethiopia,Maryland,College Park,0
2005,Ethiopia,Maryland,Dundalk,0
2006,Ethiopia,Maryland,Dundalk,0
2007,Ethiopia,Maryland,Dundalk,0
